node_id,word,definition,pos_group,cluster,x,y,z,ERROR SYMPTOMS,TROUBLESHOOTING,PRIMARY CATEGORY,SUB CATEGORY,CORE,CORE 1: DOMAIN,CORE 2: DOMAIN
W173,"Audible beeps, motherboards",,other,40,0.2073894612239576,0.6188644200361143,-0.7576255282041389,"The computer power lights turn on and internal cooling fans spin up, but the monitor remains completely black while the system case emits a pattern of audio beeps (e.g., three long beeps followed by two short beeps).","Listen carefully to identify the exact pattern of audio tones; locate the motherboard manufacturer's technical reference manual to cross-reference the beep sequence code; perform targeted hardware adjustments (such as re-seating loose Random-Access Memory (RAM) modules, fixing video cards, or checking Central Processing Unit (CPU) connections) based on the manual's error description.","Motherboards, RAM, and CPU Diagnostics",Troubleshooting Core Hardware,CORE 1,HARDWARE & NETWORK TROUBLESHOOTING,
W165,Attacks: Injection attacks,,other,41,-0.9934765725301968,-0.0155631350000614,0.1129694147219595,"Web server database contents are leaked publicly online, or backend database tables are dropped or modified without standard user authentication.","Inform your software application developers to implement strict input validation parameters and parameterized database query engines, ensuring all user inputs are stripped of malicious execution commands before processing.",Network Security & Access Control,Social Engineering and Security Threats,CORE 2,,SECURITY
W27,"AC adapters, troubleshooting",,other,42,0.3370441059933262,0.8969886068430416,-0.2860292114608901,"Laptop charging indicator LED remains unlit when plugged in, the battery percentage continuously drains while connected to power, or the physical adapter brick emits an unusual high-pitched buzzing or humming noise.",Inspect the physical cabling for frayed wires or deep cuts; use a digital multimeter to test the DC barrel connector tip for appropriate voltage output against the printed specs on the brick label; swap with a known-good adapter matching identical voltage and equal/higher amperage specifications.,Mobile Devices and Mobile Hardware,Laptop Power Systems,CORE 1,HARDWARE & NETWORK TROUBLESHOOTING,
W117,Antistatic mats,,other,42,0.3116514252089628,0.902060705092787,-0.2985965061629592,"Mysterious hardware component failures, fried random-access memory (RAM) chips, or system logic boards suffering damage during bench assembly routines without the technician physically feeling any static spark.",Lay out the antistatic workspace surface on the repair bench; attach the ground wire clip firmly to a verified physical grounding point (like a clean metal chassis or outlet ground plug screw); place all components on the mat surface during servicing.,Network Infrastructure and Operational Procedures,Physical Environmental Safety,CORE 2,,OPERATIONAL PROCEDURES
W118,Antistatic wrist straps,,other,42,0.3308972400891231,0.9065768603926496,-0.2619645256556834,"Random-access memory (RAM) sticks, logic units, or central processing unit (CPU) dies permanently failing to initialize immediately after being handled or seated during hardware replacement.","Wrap the fabric bracelet firmly around your bare wrist; attach the heavy alligator clip end onto a clean, unpainted metallic surface of the grounded computer case structure; keep the strap attached for the entire duration of internal component adjustments.",Network Infrastructure and Operational Procedures,Physical Environmental Safety,CORE 2,,OPERATIONAL PROCEDURES
W90,Administrative Tools: Performance Monitor,,other,43,-0.0217066178830175,-0.3505277786771364,-0.9363007524912886,"A computer becomes painfully sluggish or freezes up during heavy workloads, but Task Manager fails to provide enough historical context or granularity to determine if the bottleneck is caused by the storage disk, RAM capacity, or processing power.","Open Performance Monitor; click the green plus sign (""+"") to add performance counters like ""% Processor Time"" or ""Avg. Disk Queue Length""; run a Data Collector Set over a few hours to log system performance data into a report for deep bottleneck analysis.",Operating Systems Management,Windows Administrative Utilities,CORE 2,,OPERATING SYSTEMS
W124,"App History tab, Task Manager",,other,43,0.0088315806234363,-0.3366710461798856,-0.9415809098786112,Difficulty identifying which background application or process consumed excessive network data limits or triggered data overage charges on a corporate network plan.,"Launch Task Manager (""Ctrl + Shift + Esc""), click the App History tab, click on individual column headers to sort by resource usage metrics (such as sorting by Network to find data-heavy applications), and clear history logs to start tracking fresh performance baselines.",Operating Systems Management,Windows Administrative Utilities,CORE 2,,OPERATING SYSTEMS
W40,Accessories: Audio accessories/ports,,other,44,0.8489617554864477,0.2692801865777516,-0.4547000317110395,"Sound continues playing from internal laptop speakers after a headset is plugged in, static distortion echoes through a microphone, or audio output is completely silent.",Verify physical connection seating; open the OS (Operating Sytem) Sound Control Panel and set the correct hardware peripheral as the Default Playback Device and Default Recording Device; adjust software volume mixers and update local sound drivers.,Peripherals and Hardware,Laptop and PC Audio,CORE 1,HARDWARE,
W174,Audio accessories,,other,44,0.8351291743744094,0.2916682389077792,-0.4663570526122149,"External speakers or headsets emit loud buzzing noises, microphonic audio inputs sound distorted, or the operating system completely fails to detect a newly connected sound accessory.",Unplug the accessory and connect it to an alternative port; check the physical cable layout for wire tears; open “Device Manager” to ensure the audio hardware drivers are installed correctly; select the proper audio device as the default endpoint within Windows Sound properties.,Peripherals and Hardware,Audio Configurations,CORE 1,HARDWARE,
W176,Audio ports,,other,44,0.8567130334792039,0.2813760601098118,-0.4322849651143792,"Audio streams cut out intermittently when the cable connector is touched, or the system fails to detect that an audio plug has been inserted into the physical jack.",Clean the inside of the physical jack port container using low-pressure compressed air to remove accumulated lint; verify that the audio cable plug matches the specific jack standard; check the motherboard manual to ensure the front panel audio cable harness is firmly connected to the internal “HD Audio” pins.,Peripherals and Hardware,Motherboard Components and Interfaces,CORE 1,HARDWARE,
W82,Administrative shares,,other,45,-0.4031606405678523,-0.8909355803830845,0.2090341826218271,"An administrator receives an ""Access Denied"" or ""Network path not found"" error when trying to remotely connect to a workstation's root drive via a UNC path (e.g., trying to browse to ""\\ComputerName\C$"").","Verify that the ""File and Printer Sharing"" service is enabled on the remote computer's firewall; ensure you are authenticating with valid domain administrator credentials; check the Windows Registry to confirm that administrative shares haven't been disabled via the ""AutoShareWks"" or ""AutoShareServer"" registry keys.",Operating Systems Management,Windows File and Folder Sharing,CORE 2,,OPERATING SYSTEMS
W140,"Applications: Pinned applications, Windows Desktop",,other,46,-0.2286258096182661,-0.8103456511430812,-0.5395091888465737,"Shortcut icons turning blank or throwing a ""File path not found"" error when clicked, which usually happens if the underlying software program was uninstalled or moved to a different folder.","Right-click the broken shortcut icon and select Unpin from taskbar to clear the old reference; open the Start Menu or search for the application executable file; right-click the program icon and select ""Pin to taskbar"" to rebuild a fresh, working shortcut path.",Operating Systems Management,Operating System Features,CORE 2,,OPERATING SYSTEMS
W32,"Access: Ease of Access, Control Panel",,other,47,0.637748233908011,-0.7347208070364648,-0.2312196485052661,"A user accidentally locks themselves into an unreadable inverted color scheme, or a keyboard continuously types duplicate letters or drops characters because a feature like Sticky Keys or Filter Keys was triggered by mistake.","Open Control Panel and click ""Ease of Access Center"" (or press Windows Key + U); turn off accessibility checkboxes that are conflicting with user input; adjust typing delay and feedback thresholds to standard default limits.",Operating Systems Management,Windows Control Panel Applets,CORE 2,,OPERATING SYSTEMS
W175,"Audio devices, Sound (Control Panel)",,other,47,0.6577776326468164,-0.7118137871543903,-0.2462716354078852,"Sound outputs play through a laptop's built-in internal speakers instead of a newly connected desktop speaker system, or a communication app fails to capture microphone audio inputs.","Press the keyboard shortcut “Win + R” to open the Run window, type the explicit control command “mmsys.cpl” to launch the Sound settings panel, right-click the target audio device hardware listing, and select an instruction to “Set as Default Device” to reroute the audio stream.",Operating Systems Management,Windows Control Panel Applets,CORE 2,,OPERATING SYSTEMS
W131,Applications: Authenticator applications,,other,48,-0.4049697506115384,-0.6132436190325729,0.6781826927941034,"The application generates token codes that are continuously rejected by authentication portals, or authorization codes fail to sync with your account after changing mobile devices.","Navigate to the application settings option to manually synchronize the local internal time clock with network time servers, as a mismatch of even 30 seconds will invalidate TOTP strings; use pre-generated secondary fallback emergency recovery keys to regain account access and re-bind the token profile.",Network Security & Access Control,Identity and Access Management,CORE 2,,SECURITY
W180,Authentication: Applications,,other,48,-0.388144283784158,-0.6344631256991338,0.6684314154000902,"Software applications get stuck in continuous login prompt loops, return database connection errors, or reject valid user passwords due to broken communication links with identity providers.",Check application configurations to ensure the authentication server address is entered correctly; verify that local system security certificates are valid and updated; use application-specific passwords or Open Authorization (OAuth) tokens if required.,Network Security & Access Control,Identity and Access Management,CORE 2,,SECURITY
W194,"Authenticator applications, security",,other,48,-0.3881056867861551,-0.6036436632703767,0.6964110163386035,"Workstations fail to prompt users for secondary validation checks during login sequences, or users are locked out of accounts because their authenticator app codes are out of sync with the login server.","Ensure the mobile device's internal time settings are configured to match network time servers automatically, as an incorrect device clock will cause token code generation mismatches; use administrative override backup keys to reset and re-bind the token profile.",Network Security & Access Control,Mobile Device Protection,CORE 2,,SOFTWARE TROUBLESHOOTING
W26,"About section, Settings",,other,49,0.6223840522400697,-0.1560452206826522,-0.7669993354751571,Inability to readily verify if a machine meets the hardware requirements for an enterprise software deployment or difficulty identifying the exact Windows feature update version during asset management auditing.,"Navigate directly to the window using the shortcut “Windows Key + Pause/Break”, or use the search bar to locate ""About your PC""; if the UI is completely unresponsive, fall back to running the “winver” or “systeminfo” utilities via the Command Prompt.",Operating Systems Management,Windows Settings and Utilities,CORE 2,,OPERATING SYSTEMS
W39,Accessories: Add-on storage,,other,49,0.6195140197762611,-0.1363090132623511,-0.7730603030838555,"""Drive not recognized"" errors when plugging in an external unit, file copying failures for large files, or sluggish read/write transfer rates.",Check the device inside Windows Disk Management to see if it requires initialization or a new drive letter; reformat legacy FAT32 (File Allocation Table 32) flash drives to exFAT (Extended File Allocation Table) or NTFS (New File Technology System) to support files larger than 4GB (Gigabyte); ensure the device is plugged into a high-speed USB (Universal Serial Bus) 3.0+ port (blue/SS (SuperSpeed) rather than a legacy USB (Universal Serial Bus) 2.0 port.,Peripherals and Hardware,Storage Components,CORE 1,HARDWARE,
W76,Active partitions,,other,49,0.6373474382906711,-0.1528630899278952,-0.7552622846680584,"Workstation fails to boot up past the POST (Power-On Self-Test) screen, throwing a black screen error message like ""Error loading operating system,"" ""Missing operating system,"" or ""No bootable device found.""","Boot the machine using a Windows installation USB drive; open the Command Prompt interface and use the ""diskpart"" utility; select the hard drive and the primary OS partition, type the command ""active ""to flag it as bootable, and exit to reboot.",Operating Systems Management,Disk Management Utilities,CORE 2,,OPERATING SYSTEMS
W133,"Applications: Developer programs, OS/system requirements",,other,49,0.6083580370798563,-0.1578172973576031,-0.7778137305133448,"Compilation errors occur due to missing system software framework configurations, or development environments experience severe lag during code rendering processes.",Audit the current machine specifications against the developer software documentation; install required software dependency packages (such as Microsoft .NET Framework or Java Runtime Environments); upgrade physical RAM blocks to expand code execution headroom.,Operating Systems Management,System Requirements and Planning,CORE 2,,OPERATING SYSTEMS
W135,Applications: Impact on devices/computers,,other,49,0.6328243984135369,-0.1254396478378845,-0.764066865871602,"System performance drops sharply, cooling fans spin loudly, hard drive read/write activity runs continuously, or mobile devices overheat and lose battery charge quickly.","Launch Task Manager (""Ctrl + Shift + Esc"") or macOS Activity Monitor; sort the active process list by CPU, Memory, or Disk consumption columns to identify resource-heavy programs; modify startup options to prevent unneeded applications from launching in the background.",Operating Systems Management,Windows Administrative Utilities,CORE 2,,OPERATING SYSTEMS
W144,Applications: System requirements,,other,49,0.629611837236101,-0.1728021311803169,-0.757448584309009,"Severe system performance sluggishness during software installation attempts, or applications failing to open while throwing ""Insufficient memory available"" error alerts.",Check system specifications inside the Settings About panel; upgrade the physical hardware components (such as installing larger RAM sticks or replacing an old hard drive with a fast solid-state drive (SSD)) to meet or exceed the software manufacturer's recommended hardware levels.,Operating Systems Management,System Requirements and Planning,CORE 2,,OPERATING SYSTEMS
W148,"Applications: Video editing applications, OS/system requirements",,other,49,0.6046246261671931,-0.1356333073054754,-0.7848774855871202,"The system completely freezes up during video rendering processes, video preview windows frames stutter or drop during playback, or the application crashes due to running out of video memory.

",Open your graphics configuration tool and configure the operating system to run the video software exclusively on the high-performance dedicated graphics card rather than integrated graphics; install a fast solid-state drive (SSD) to hold working scratch video folders; expand the system's physical random-access memory (RAM) capacity.,Operating Systems Management,System Requirements and Planning,CORE 2,,OPERATING SYSTEMS
W46,Accessories: Warranties,,other,50,-0.2293095909130273,0.5733489823031377,-0.786567260955639,"Technicians void corporate coverage by breaking factory tamper seals during unapproved repair operations, or organizations pay out-of-pocket for expensive motherboard replacements that were actually covered under active OEM (Original Equipment Manufacturer) service contracts.",Look up the device serial number or IMEI (International Mobile Equipment Identity) string on the manufacturer's support portal to check coverage status before opening a laptop chassis; document all repair steps meticulously and use official OEM (Original Equipment Manufacturer) authorized parts to ensure corporate service agreements remain intact.,Network Infrastructure and Operational Procedures,Operational Documentation and Policies,CORE 2,,OPERATIONAL PROCEDURES
W80,"Addressing: IPv4 (Internet Protocol version 4), loopback addresses",,other,51,-0.5684233520781568,0.73826856164979,0.3631176444236522,"Running a ping command to ""127.0.0.1"" returns an error message like ""Ping request could not find host"" or ""General failure,"" indicating the operating system's software network stack is broken.","Open the Command Prompt and type ping ""127.0.0.1""; if the ping fails, reset the network configurations by running the command ""netsh int ip reset"" followed by a complete reboot of the operating system.",Network Infrastructure and Media,IP Addressing (IPv4),CORE 1,NETWORKING,
W97,"Advanced tab, Internet Options",,other,51,-0.5889673440007397,0.727404321037679,0.3521369356321875,"Workstations fail to connect to modern secure enterprise websites because legacy encryption protocols (like SSL 3.0) are active while newer, secure protocols (like TLS 1.3) are disabled inside the operating system.","Open Internet Options via the Control Panel or type ""inetcpl.cpl"" in the Run prompt; navigate to the Advanced tab; scroll down to the Security section to check the boxes for Use TLS 1.2 and Use TLS 1.3; if settings are corrupted, click the Reset button to restore browser configurations to default values.",Operating Systems Management,Windows Control Panel Applets,CORE 2,,OPERATING SYSTEMS
W121,APIPA (Automatic Private IP Addressing): IPv4 configurations,,other,51,-0.5696316188921238,0.7267441331920529,0.3838786053289111,"Running the ""ipconfig"" command reveals a local network adapter IP address starting with ""169.254.x.x"", resulting in the workstation losing local routing access past its immediate local network layer.","Verify physical network cable connectivity or wireless radio associations; check that the local area network (LAN) dynamic host configuration protocol (DHCP) server daemon is running and has available address leases left in its scope allocation; run the command sequences ""ipconfig /release"" followed by ""ipconfig /renew"" in the command prompt.",Network Infrastructure Services,IP Addressing Services (DHCP),CORE 1,NETWORKING,
W122,"APIPA (Automatic Private IP Addressing): Messages, troubleshooting",,other,51,-0.5681763861928254,0.7478447003718952,0.3433713708196005,"Network status icons showing active connectivity warnings, browser windows immediately failing to navigate out to local or wide area network (WAN) resources, or internal network connection diagnostics pointing to missing default gateway values.","Check if other local area network (LAN) client endpoints are also experiencing identical ""169.254.x.x"" configurations to isolate a server failure; check for local network switch connection or virtual local area network (VLAN) assignment mistakes; configure a temporary static IP address profile to bypass automated dynamic allocation bugs.",Network Infrastructure and Media,Troubleshooting Methodologies,CORE 1,HARDWARE & NETWORK TROUBLESHOOTING,
W48,Microsoft Azure,,other,52,0.3423412775211756,-0.8042664157854241,0.4857550639415264,"- HTTP 503 (Service Unavailable) or timeout errors when accessing hosted web apps or APIs (Application Programming Interface).
- VM (Virtual Machine) Unreachable: Inability to connect via RDP (Remote Desktop Protocol) or SSH (Secure Shell) to Azure Virtual Machines.
- Storage Access Denied: Applications fail to read/write data to Azure Blob or File storage containers.
- Resource Deployment Failures: Error codes like ""DeploymentFailed"" or ""QuotaExceeded"" when launching new infrastructure.","- Check Service Health: Review the Azure Status Dashboard and Azure Service Health in the portal for active regional outages.
- Verify Network Security Groups (NSGs): Inspect inbound/outbound security rules to ensure required traffic ports (e.g., 3389, 22, 443) are not blocked.
- Review Activity Logs: Drill into the specific resource's Azure Activity Log to inspect JSON error payloads for failed operations.
- Check Resource Quotas: Navigate to the ""Usage + quotas"" blade to verify if subscription limits have been hit, and request a quota increase if necessary.",Cloud Computing,Infrastructure as a Service (IaaS) / Platform as a Service (PaaS),CORE 2,,OPERATIONAL PROCEDURES
W123,.app files,,other,53,0.117311353512528,-0.768806659026229,-0.6286289584277726,"Double-clicking an application icon throws a ""Package corrupted"" notification prompt, or software programs fail to launch due to missing internal assets within the bundle directory.","Right-click the app file icon and select ""Show Package Contents"" to verify that internal resource assets exist; check file permission parameters inside the Terminal console application; download and replace the bundle directory file from an authenticated source.",Operating Systems Management,Operating System Features,CORE 2,,OPERATING SYSTEMS
W136,"Applications: Installing, macOS (OS X)",,other,53,0.1411797809899117,-0.7563270383981144,-0.6387782717246867,"The system throws an explicit security warning popup stating the application ""cannot be opened because it is from an unidentified developer,"" blocking the installation process.","Open System Settings > Privacy & Security; locate the security section that flags the blocked installation; click the ""Open Anyway"" button to bypass the warning; use an administrative account profile to confirm the execution override.",Operating Systems Management,Operating System Features,CORE 2,,OPERATING SYSTEMS
W146,"Applications: Uninstalling, macOS (OS X)",,other,53,0.1287999308833315,-0.7826440778151177,-0.6089982145009729,"Stale application configuration files and plist properties files remaining behind on the storage drive after deleting an application icon, taking up valuable disk space and causing performance conflicts with newer versions.","Drag the target application package out of the ""/Applications"" directory path and drop it onto the Trash icon; open the hidden user ""~/Library/Preferences"" and ""~/Library/Application Support"" directories to delete any remaining folders labeled with the vendor's name.",Operating Systems Management,Operating System Features,CORE 2,,OPERATING SYSTEMS
W95,"Administrators, Run as",,other,54,-0.4767326191777672,-0.8778982749817091,-0.0449514026037589,"A technician opens the command prompt to run system utilities like ""sfc /scannow"" or ""chkdsk"", but the utility fails to execute, returning an explicit error message stating: ""You must be an administrator running an elevated console session.""","Right-click the program shortcut icon or the Command Prompt executable, select Run as administrator from the context menu, and click ""Yes"" on the User Account Control (UAC) safety pop-up window to launch the elevated program version.",Operating Systems Management,Windows Command-Line Utilities,CORE 2,,OPERATING SYSTEMS
W100,Air filtration,,other,55,0.7693256906487107,0.5106494181207087,0.3838947166618286,"Internal server hardware components overheat, cooling fans experience mechanical failures due to heavy dust accumulation, and server heat sinks become covered in thick lint blankets, leading to thermal hardware shutdowns.","Establish a preventative maintenance schedule to inspect and replace HVAC (Heating, Ventilation, and Air Conditioning) pre-filters and server rack air filtration units quarterly; use low-pressure compressed air and anti-static vacuums to clean dust accumulations out of clogged server chassis enclosures.",Network Infrastructure and Operational Procedures,Physical Environmental Safety,CORE 2,,OPERATIONAL PROCEDURES
